Cle,CoApplicantName-NomCoApplicant,CoAppOrganizationID,CoAppInstitution-…tablissement,ProvinceEN,ProvinceFR,CountryEN,CountryFR,FiscalYear-Exercice financier
487624,"Moshovos, Andreas",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2011
487624,"Abdelrahman, Tarek",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2011
487164,"Mansour, Raafat",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2011
487164,"El-Saadany, Ehab",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2011
485536,"Hassanzadeh, Hassan",11,University of Calgary,Alberta,Alberta,CANADA,CANADA,2011
485536,"Mehta, Sudarshan",11,University of Calgary,Alberta,Alberta,CANADA,CANADA,2011
485536,"Heidemann, Robert",11,University of Calgary,Alberta,Alberta,CANADA,CANADA,2011
485536,"Moore, Gordon",11,University of Calgary,Alberta,Alberta,CANADA,CANADA,2011
485536,"Maini, Brij",11,University of Calgary,Alberta,Alberta,CANADA,CANADA,2011
484867,"Rohling, Robert",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
484867,"Fenster, Aaron",36,University of Western Ontario,Ontario,Ontario,CANADA,CANADA,2011
484867,"Fichtinger, Gabor",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2011
484867,"Mousavi, Parvin",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2011
484867,"Salcudean, Septimiu (Tim)",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
484715,"Langford, Cooper",11,University of Calgary,Alberta,Alberta,CANADA,CANADA,2011
483687,"Langford, Cooper",11,University of Calgary,Alberta,Alberta,CANADA,CANADA,2011
495939,"Boegman, Leon",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2011
495939,"Smith, Ralph",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2011
495939,"Mccann, Kevin",24,University of Guelph,Ontario,Ontario,CANADA,CANADA,2011
495969,"Tran, Honghi",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2011
495969,"Diosady, Levente",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2011
495969,"Papangelakis, Vladimiros",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2011
482412,"Srinivasan, Rengarajan (Raj)",16,University of Saskatchewan,Saskatchewan,Saskatchewan,CANADA,CANADA,2011
482412,"Homsy, George",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
482412,"Lewis, Mark",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2011
482412,"Doran, Charles",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2011
482412,"Perkins, Edwin",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
482412,"Cunningham, Clifton",11,University of Calgary,Alberta,Alberta,CANADA,CANADA,2011
482412,"Ruuth, Steven",5,Simon Fraser University,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
482412,"Russell, Robert",5,Simon Fraser University,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
482412,"Putnam, Ian",7,University of Victoria,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
482412,"Stanley, Donald",17,University of Regina,Saskatchewan,Saskatchewan,CANADA,CANADA,2011
483426,"Chan, Adrian",23,Carleton University,Ontario,Ontario,CANADA,CANADA,2011
483426,"Guardo, Robert",64,…cole Polytechnique de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2011
483426,"Berthiaume, Yves",63,UniversitÈ de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2011
483426,"Jouvet, Philippe",63,UniversitÈ de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2011
495697,"Zhitomirsky, Igor",27,McMaster University,Ontario,Ontario,CANADA,CANADA,2011
495697,"Vargas-Baca, Ignacio",27,McMaster University,Ontario,Ontario,CANADA,CANADA,2011
495697,"Zhu, Shiping",27,McMaster University,Ontario,Ontario,CANADA,CANADA,2011
495697,"Stˆver, Harald",27,McMaster University,Ontario,Ontario,CANADA,CANADA,2011
495697,"Kruse, Peter",27,McMaster University,Ontario,Ontario,CANADA,CANADA,2011
495697,"Pelton, Robert",27,McMaster University,Ontario,Ontario,CANADA,CANADA,2011
495697,"Saravanamuttu, Kalaichelvi",27,McMaster University,Ontario,Ontario,CANADA,CANADA,2011
483488,"Ruda, Harry",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2011
483488,"Mojahedi, Mohammad",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2011
483488,"Walker, Gilbert",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2011
483488,"James, Daniel",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2011
483488,"Kherani, Nazir",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2011
487830,"Carreau, Pierre",64,…cole Polytechnique de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2011
487396,"Jolicoeur, Mario",64,…cole Polytechnique de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2011
487396,"Dubois, Charles",64,…cole Polytechnique de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2011
487396,"De Crescenzo, Gregory",64,…cole Polytechnique de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2011
495682,"Yazdani, Soroosh",12,University of Lethbridge,Alberta,Alberta,CANADA,CANADA,2011
495682,"Ng, Nathan",12,University of Lethbridge,Alberta,Alberta,CANADA,CANADA,2011
488367,"Hiscott, Richard",89,Memorial University of Newfoundland,Newfoundland and Labrador,Terre-Neuve-et-Labrador,CANADA,CANADA,2011
495916,"Siddiqua, Sumi",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
495916,"Sadeghzadeh Milani, Abbas",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
483936,"Gosselin, Louis",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2011
483936,"Fafard, Mario",26407,REGAL Regroupement Aluminium,QuÈbec,QuÈbec,CANADA,CANADA,2011
491519,"Barry, Sean",23,Carleton University,Ontario,Ontario,CANADA,CANADA,2011
491519,"Ianoul, Anatoli",23,Carleton University,Ontario,Ontario,CANADA,CANADA,2011
484124,"Rogak, Steven",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
484124,"Asselin, Edouard",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
484124,"MÈrida, Walter",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
484626,"Asselin, Edouard",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
485610,"Blatz, James",19,University of Manitoba,Manitoba,Manitoba,CANADA,CANADA,2011
490423,"Hashisho, Zaher",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2011
490423,"Ackerman, Mark",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2011
490423,"Nikolaidis, Ioanis",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2011
490423,"Bouferguene, Ahmed",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2011
490423,"Amirfazli, Alidad",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2011
495802,"Brauner, Colin",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
495802,"Richards, Jeffrey",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
495802,"Goss, Greg",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2011
495802,"Wood, Christopher",27,McMaster University,Ontario,Ontario,CANADA,CANADA,2011
495802,"Anderson, W. Gary",19,University of Manitoba,Manitoba,Manitoba,CANADA,CANADA,2011
495802,"Walsh, Patrick",28,University of Ottawa,Ontario,Ontario,CANADA,CANADA,2011
495947,"Andrews, David",37,University of Windsor,Ontario,Ontario,CANADA,CANADA,2011
495947,"Green, Daniel",37,University of Windsor,Ontario,Ontario,CANADA,CANADA,2011
495947,"Alpas, Ahmet",37,University of Windsor,Ontario,Ontario,CANADA,CANADA,2011
484648,"Alpas, Ahmet",37,University of Windsor,Ontario,Ontario,CANADA,CANADA,2011
484648,"Ng, Eu-Gene",27,McMaster University,Ontario,Ontario,CANADA,CANADA,2011
484648,"Koshy, Philip",27,McMaster University,Ontario,Ontario,CANADA,CANADA,2011
484648,"Nagamune, Ryozo",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
484648,"Gu, Peihua",11,University of Calgary,Alberta,Alberta,CANADA,CANADA,2011
484648,"Lu, Xiaodong",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
484648,"Elbestawi, Mohamed",27,McMaster University,Ontario,Ontario,CANADA,CANADA,2011
484648,"Spence, Allan",27,McMaster University,Ontario,Ontario,CANADA,CANADA,2011
484648,"Feng, Hsi-Yung (Steve)",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
484648,"Veldhuis, Stephen",27,McMaster University,Ontario,Ontario,CANADA,CANADA,2011
484648,"Park, Simon",11,University of Calgary,Alberta,Alberta,CANADA,CANADA,2011
484648,"Mayer, RenÈ",64,…cole Polytechnique de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2011
484648,"Nejat, Goldie",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2011
484648,"Balazinski, Marek",64,…cole Polytechnique de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2011
484648,"Mills, James",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2011
484648,"Benhabib, Bensiyon (Beno)",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2011
484648,"Ben Mrad, Ridha",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2011
487667,"Shu, Lily",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2011
487667,"Bazylak, Aimy",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2011
487667,"Kesler, Olivera",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2011
487667,"Peppley, Brant",23193,Queen's - RMC Fuel Cell Research Centre,Ontario,Ontario,CANADA,CANADA,2011
487667,"Lian, Keryn",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2011
487667,"Dawson, Francis",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2011
487667,"Lehn, Peter",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2011
487667,"Wallace, James",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2011
487667,"Pearce, Joshua",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2011
487667,"Mabee, Warren",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2011
487483,"Khan, Faisal",89,Memorial University of Newfoundland,Newfoundland and Labrador,Terre-Neuve-et-Labrador,CANADA,CANADA,2011
485018,"Hossain, Shahadat",12,University of Lethbridge,Alberta,Alberta,CANADA,CANADA,2011
485018,"Smith, Spencer",27,McMaster University,Ontario,Ontario,CANADA,CANADA,2011
485018,"Kahl, Wolfram",27,McMaster University,Ontario,Ontario,CANADA,CANADA,2011
484952,"Brockhausen, Inka",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2011
484952,"Jamali, Fakhreddin",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2011
484952,"Szewczuk, Myron",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2011
485065,"Goff, Douglas",24,University of Guelph,Ontario,Ontario,CANADA,CANADA,2011
494522,"Brown, Stephen",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2011
482603,"Hendry, Andrew",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2011
482603,"Leander, Brian",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
482603,"Leys, Sally",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2011
482603,"Goss, Greg",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2011
482603,"Palmer, Richard",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2011
482603,"Harley, Christopher",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
482603,"Wood, Christopher",27,McMaster University,Ontario,Ontario,CANADA,CANADA,2011
482603,"Mcgaw, Iain",89,Memorial University of Newfoundland,Newfoundland and Labrador,Terre-Neuve-et-Labrador,CANADA,CANADA,2011
482603,"Saunders, Gary",75,University of New Brunswick,New Brunswick,Nouveau-Brunswick,CANADA,CANADA,2011
482603,"Walsh, Patrick",28,University of Ottawa,Ontario,Ontario,CANADA,CANADA,2011
495917,"Schiff, Sherry",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2011
490537,"Collins, D. Louis",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2011
490537,"Precup, Doina",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2011
484618,"Drouin, Dominique",68,UniversitÈ de Sherbrooke,QuÈbec,QuÈbec,CANADA,CANADA,2011
484618,"Boone, Francois",68,UniversitÈ de Sherbrooke,QuÈbec,QuÈbec,CANADA,CANADA,2011
484618,"Aimez, Vincent",68,UniversitÈ de Sherbrooke,QuÈbec,QuÈbec,CANADA,CANADA,2011
487816,"Merali, Zul",28,University of Ottawa,Ontario,Ontario,CANADA,CANADA,2011
487816,"Durst, Tony",28,University of Ottawa,Ontario,Ontario,CANADA,CANADA,2011
484592,"Chandra, Sanjeev",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2011
487814,"Dreisinger, David",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
496393,"Dixon, David",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
487335,"Doyon, FrÈdÈrik",54,UniversitÈ du QuÈbec en Outaouais,QuÈbec,QuÈbec,CANADA,CANADA,2011
487335,"Imbeau, Louis",47,UniversitÈ du QuÈbec en Abitibi-TÈmiscamingue,QuÈbec,QuÈbec,CANADA,CANADA,2011
487335,"Bergeron, Yves",47,UniversitÈ du QuÈbec en Abitibi-TÈmiscamingue,QuÈbec,QuÈbec,CANADA,CANADA,2011
487335,"Valeria, Osvaldo",47,UniversitÈ du QuÈbec en Abitibi-TÈmiscamingue,QuÈbec,QuÈbec,CANADA,CANADA,2011
487335,"Drapeau, Pierre",57,UniversitÈ du QuÈbec ‡ MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2011
495424,"Brouillette, Martin",68,UniversitÈ de Sherbrooke,QuÈbec,QuÈbec,CANADA,CANADA,2011
491009,"Williamson, Sheldon",70,Concordia University,QuÈbec,QuÈbec,CANADA,CANADA,2011
491009,"Love, James",11,University of Calgary,Alberta,Alberta,CANADA,CANADA,2011
491009,"Lightstone, Marilyn",27,McMaster University,Ontario,Ontario,CANADA,CANADA,2011
491009,"Flynn, Morris",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2011
491009,"Harrison, Stephen",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2011
491009,"Fung, Alan",43,Ryerson University,Ontario,Ontario,CANADA,CANADA,2011
491009,"Stathopoulos, Theodore",70,Concordia University,QuÈbec,QuÈbec,CANADA,CANADA,2011
491009,"Fazio, Paul",70,Concordia University,QuÈbec,QuÈbec,CANADA,CANADA,2011
491009,"Ugursal, Ismet",79,Dalhousie University,Nova Scotia,Nouvelle-…cosse,CANADA,CANADA,2011
491009,"Pearce, Joshua",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2011
491009,"Naylor, David",43,Ryerson University,Ontario,Ontario,CANADA,CANADA,2011
491009,"Zmeureanu, Radu",70,Concordia University,QuÈbec,QuÈbec,CANADA,CANADA,2011
491009,"White, Mary Anne",79,Dalhousie University,Nova Scotia,Nouvelle-…cosse,CANADA,CANADA,2011
491009,"Rosen, Marc",19222,University of Ontario Institute of Technology,Ontario,Ontario,CANADA,CANADA,2011
491009,"Oosthuizen, Patrick",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2011
491009,"Cotton, James",27,McMaster University,Ontario,Ontario,CANADA,CANADA,2011
491009,"Bernier, Michel",64,…cole Polytechnique de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2011
491009,"Kennedy, Christopher",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2011
491009,"Collins, Michael",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2011
491009,"Simonson, Carey",16,University of Saskatchewan,Saskatchewan,Saskatchewan,CANADA,CANADA,2011
491009,"Rowlands, Ian",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2011
491009,"Wright, John",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2011
491009,"Kummert, MichaÎl",64,…cole Polytechnique de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2011
491009,"Kherani, Nazir",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2011
491009,"Cruickshank, Cynthia Ann",23,Carleton University,Ontario,Ontario,CANADA,CANADA,2011
491009,"Beausoleil-Morrison, Ian",23,Carleton University,Ontario,Ontario,CANADA,CANADA,2011
491009,"Chang, Liuchen",75,University of New Brunswick,New Brunswick,Nouveau-Brunswick,CANADA,CANADA,2011
491009,"Gosselin, Louis",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2011
483434,"Lee, Tim",5,Simon Fraser University,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
483434,"Lui, Harvey",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
483434,"Mclean, David",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
490851,"Tiampo, Kristy",36,University of Western Ontario,Ontario,Ontario,CANADA,CANADA,2011
483523,"De Crescenzo, Gregory",64,…cole Polytechnique de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2011
483523,"Buschmann, Michael",64,…cole Polytechnique de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2011
483523,"Yahia, L'Hocine",64,…cole Polytechnique de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2011
483523,"Meunier, Michel",64,…cole Polytechnique de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2011
483523,"Martel, Sylvain",64,…cole Polytechnique de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2011
483523,"Cheriet, Farida",64,…cole Polytechnique de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2011
483523,"Villemure, Isabelle",64,…cole Polytechnique de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2011
483523,"Labelle, Hubert",63,UniversitÈ de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2011
484865,"Parent, Stefan",63,UniversitÈ de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2011
484865,"Labelle, Hubert",63,UniversitÈ de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2011
484865,"PeriÈ-Curnier, Delphine",64,…cole Polytechnique de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2011
484865,"Petit, Yvan",53,…cole de technologie supÈrieure,QuÈbec,QuÈbec,CANADA,CANADA,2011
483474,"Vandenberg, Grant",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2011
483474,"Bernatchez, Louis",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2011
483474,"Archambault, Philippe",58,UniversitÈ du QuÈbec ‡ Rimouski,QuÈbec,QuÈbec,CANADA,CANADA,2011
483474,"Villemur, Richard",56,Institut national de la recherche scientifique,QuÈbec,QuÈbec,CANADA,CANADA,2011
483474,"Blier, Pierre",58,UniversitÈ du QuÈbec ‡ Rimouski,QuÈbec,QuÈbec,CANADA,CANADA,2011
483474,"Tremblay, Rejean",58,UniversitÈ du QuÈbec ‡ Rimouski,QuÈbec,QuÈbec,CANADA,CANADA,2011
483474,"Comeau, Yves",64,…cole Polytechnique de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2011
483474,"Aubin-Horth, Nadia",63,UniversitÈ de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2011
483474,"Garant, Dany",68,UniversitÈ de Sherbrooke,QuÈbec,QuÈbec,CANADA,CANADA,2011
483412,"Laroche, GaÈtan",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2011
483412,"Pouliot, Roxane",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2011
483412,"PÈzolet, Michel",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2011
483412,"Auger, Francois",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2011
483438,"Ouellet, Francois",57,UniversitÈ du QuÈbec ‡ MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2011
483438,"Mounier, Catherine",57,UniversitÈ du QuÈbec ‡ MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2011
483438,"Sarhan, Fathey",57,UniversitÈ du QuÈbec ‡ MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2011
487481,"Yao, Jianping",28,University of Ottawa,Ontario,Ontario,CANADA,CANADA,2011
487577,"Belosevic, Miodrag",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2011
487577,"Neumann, Norman",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2011
487577,"Elliott, Duncan",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2011
487577,"Glerum, Moira",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2011
485048,"Glerum, Moira",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2011
485048,"Somerville, Martin",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2011
485048,"Elliott, Duncan",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2011
485048,"Hume, Stacey",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2011
483373,"De Lara, Eyal",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2011
483373,"Rochon, Elizabeth",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2011
488193,"Chibbar, Ravindra",16,University of Saskatchewan,Saskatchewan,Saskatchewan,CANADA,CANADA,2011
481924,"Trischuk, William",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2011
487226,"Lefrancois, Michel",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2011
487226,"Chouinard, Yvan",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2011
487226,"Vandenberg, Grant",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2011
477863,"Austin, Roby",85,Saint Mary's University,Nova Scotia,Nouvelle-…cosse,CANADA,CANADA,2011
477863,"Andreoiu, Corina",5,Simon Fraser University,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
477863,"Bricault, Pierre",8,TRIUMF,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
477863,"Garrett, Paul",24,University of Guelph,Ontario,Ontario,CANADA,CANADA,2011
477863,"Svensson, Carl",24,University of Guelph,Ontario,Ontario,CANADA,CANADA,2011
477863,"Hackman, Gregory",8,TRIUMF,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
477863,"Leslie, James",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2011
494543,"Rivard, Patrice",68,UniversitÈ de Sherbrooke,QuÈbec,QuÈbec,CANADA,CANADA,2011
495967,"Goldthorpe, Irene",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2011
495967,"Cui, Bo",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2011
487691,"Mindess, Sidney",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
495971,"Vaziri, Reza",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
495971,"Wijewickreme, Dharmapriya",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
495971,"Mindess, Sidney",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
495971,"Fannin, Jonathan",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
495971,"Ventura, Carlos",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
495971,"BÈrubÈ, Pierre",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
495971,"Tannert, Thomas",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
487976,"Poirier, Guy",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2011
484990,"Duong, Franck",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
484990,"Vogel, Jackie",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2011
484990,"Coulton, James",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2011
484990,"Lartillot, Nicolas",63,UniversitÈ de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2011
484990,"Omichinski, James",63,UniversitÈ de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2011
484990,"Sidhu, Sachdev",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2011
484990,"Coulombe, BenoÓt",63,UniversitÈ de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2011
484990,"Sygusch, Jurgen",63,UniversitÈ de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2011
484990,"Michnick, Stephen",63,UniversitÈ de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2011
484990,"Chartrand, Pascal",63,UniversitÈ de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2011
484868,"Higgins, Andrew",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2011
484868,"Frost, David",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2011
484868,"Bergthorson, Jeffrey",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2011
495770,"Rochette, Martin",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2011
495770,"Vengallatore, Srikar",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2011
495770,"Mongrain, Rosaire",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2011
495770,"Kietzig, Anne-Marie",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2011
484988,"Schiphorst, Thecla",5,Simon Fraser University,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
484988,"Seif El-Nasr, Magy",5,Simon Fraser University,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
487502,"Ray, Ajay Kumar",36,University of Western Ontario,Ontario,Ontario,CANADA,CANADA,2011
483490,"Boyd, Andrew",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2011
483490,"Ballivy, GÈrard",68,UniversitÈ de Sherbrooke,QuÈbec,QuÈbec,CANADA,CANADA,2011
483490,"Mitchell, Denis",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2011
483490,"Chouinard, Luc Eugene",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2011
483490,"Balcom, Bruce",75,University of New Brunswick,New Brunswick,Nouveau-Brunswick,CANADA,CANADA,2011
483490,"Bissonnette, BenoÓt",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2011
483490,"Gendron, Michel",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2011
482636,"HÈbert, Christian",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2011
482636,"Mauffette, Yves",57,UniversitÈ du QuÈbec ‡ MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2011
482636,"Quiring, Daniel",75,University of New Brunswick,New Brunswick,Nouveau-Brunswick,CANADA,CANADA,2011
